法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣橋頭地方法院,106法登社3,78,設立登記,社團法人高雄市宏鑫照護老人關懷服務協會,106/04/19,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMG8AAK&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=CTD&fg=1,output/details/CTD/106/000003/AAAdkxAAHAAAMG8AAK.json,AAAdkxAAHAAAMG8AAK,CTD
臺灣橋頭地方法院,106法登他76,41,變更登記,財團法人高雄市永安區沿海岸漁民漁業發展基金會,106/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMH8AAD&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000076&ef=CTD&fg=1,output/details/CTD/106/000076/AAAdkxAAHAAAMH8AAD.json,AAAdkxAAHAAAMH8AAD,CTD
臺灣橋頭地方法院,106法登他78,104,變更登記,財團法人普陀山國清教育基金會,106/06/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMGMAAK&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000078&ef=CTD&fg=1,output/details/CTD/106/000078/AAAdkxAAHAAAMGMAAK.json,AAAdkxAAHAAAMGMAAK,CTD
臺灣橋頭地方法院,106法登社10,109,設立登記,社團法人高雄市榮耀基督關愛協會,106/06/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMH8AAE&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000010&ef=CTD&fg=1,output/details/CTD/106/000010/AAAdkxAAHAAAMH8AAE.json,AAAdkxAAHAAAMH8AAE,CTD
臺灣橋頭地方法院,106法登他82,19,變更登記,財團法人正德社會福利慈善基金會,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHXAAB&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000082&ef=CTD&fg=1,output/details/CTD/106/000082/AAAdkxAAHAAAMHXAAB.json,AAAdkxAAHAAAMHXAAB,CTD
臺灣橋頭地方法院,106法登他83,24,變更登記,財團法人高雄市私立寶光建德社會福利慈善事業基金會,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHXAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000083&ef=CTD&fg=1,output/details/CTD/106/000083/AAAdkxAAHAAAMHXAAC.json,AAAdkxAAHAAAMHXAAC,CTD
臺灣橋頭地方法院,106法登他84,110,變更登記,財團法人高苑科技大學,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHXAAA&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000084&ef=CTD&fg=1,output/details/CTD/106/000084/AAAdkxAAHAAAMHXAAA.json,AAAdkxAAHAAAMHXAAA,CTD
臺灣橋頭地方法院,106法登他86,112,變更登記,財團法人高雄市私立義大國際高級中學,106/06/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHHAAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000086&ef=CTD&fg=1,output/details/CTD/106/000086/AAAdkxAAHAAAMHHAAH.json,AAAdkxAAHAAAMHHAAH,CTD
臺灣橋頭地方法院,106法登他87,113,變更登記,財團法人高雄高爾夫俱樂部,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHHAAJ&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CTD&fg=1,output/details/CTD/106/000087/AAAdkxAAHAAAMHHAAJ.json,AAAdkxAAHAAAMHHAAJ,CTD
臺灣橋頭地方法院,106法登社11,111,設立登記,社團法人高雄市湖內劉姓二正公系宗親會,106/06/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHHAAI&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=CTD&fg=1,output/details/CTD/106/000011/AAAdkxAAHAAAMHHAAI.json,AAAdkxAAHAAAMHHAAI,CTD
臺灣橋頭地方法院,106法登他88,114,變更登記,財團法人高雄市私立淨覺社會福利基金會,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMEPAAB&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000088&ef=CTD&fg=1,output/details/CTD/106/000088/AAAdkxAAHAAAMEPAAB.json,AAAdkxAAHAAAMEPAAB,CTD
臺灣橋頭地方法院,106法登他89,115,變更登記,財團法人台灣省高雄縣岡山教會聚會所,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMEPAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000089&ef=CTD&fg=1,output/details/CTD/106/000089/AAAdkxAAHAAAMEPAAC.json,AAAdkxAAHAAAMEPAAC,CTD
臺灣橋頭地方法院,106法登他74,40,變更登記,財團法人烏林國民小學教育發展基金會,106/05/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMGpAAB&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000074&ef=CTD&fg=1,output/details/CTD/106/000074/AAAdkxAAHAAAMGpAAB.json,AAAdkxAAHAAAMGpAAB,CTD
臺灣橋頭地方法院,106法登他82,19,變更登記,財團法人正德社會福利慈善基金會,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMG5AAF&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000082&ef=CTD&fg=1,output/details/CTD/106/000082/AAAdkxAAHAAAMG5AAF.json,AAAdkxAAHAAAMG5AAF,CTD
臺灣橋頭地方法院,106法登他89,115,變更登記,財團法人台灣省高雄縣岡山教會聚會所,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMG5AAE&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000089&ef=CTD&fg=1,output/details/CTD/106/000089/AAAdkxAAHAAAMG5AAE.json,AAAdkxAAHAAAMG5AAE,CTD
臺灣橋頭地方法院,106法登他90,116,變更登記,財團法人高雄市路竹區一甲國民小學教育發展基金會,106/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHJAAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000090&ef=CTD&fg=1,output/details/CTD/106/000090/AAAdkxAAHAAAMHJAAI.json,AAAdkxAAHAAAMHJAAI,CTD
臺灣橋頭地方法院,106法登社9,108,設立登記,社團法人台灣好姻緣國際婚姻媒合協會,106/06/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJvGAAL&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000009&ef=CTD&fg=1,output/details/CTD/106/000009/AAAdkxAAHAAAJvGAAL.json,AAAdkxAAHAAAJvGAAL,CTD
臺灣橋頭地方法院,106法登他82,19,變更登記,財團法人正德社會福利慈善基金會,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIHAAG&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000082&ef=CTD&fg=1,output/details/CTD/106/000082/AAAdkxAAHAAAMIHAAG.json,AAAdkxAAHAAAMIHAAG,CTD
臺灣橋頭地方法院,106法登他65,93,變更登記,社團法人高雄市基督教高榮教會,106/05/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIHAAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=CTD&fg=1,output/details/CTD/106/000065/AAAdkxAAHAAAMIHAAH.json,AAAdkxAAHAAAMIHAAH,CTD
臺灣橋頭地方法院,106法登他63,89,變更登記,社團法人高雄市路竹華山環保志工協會,106/06/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMEKAAB&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=CTD&fg=1,output/details/CTD/106/000063/AAAdkxAAHAAAMEKAAB.json,AAAdkxAAHAAAMEKAAB,CTD
臺灣橋頭地方法院,106法登他66,94,變更登記,財團法人高雄市立兆湘國民小學教育發展基金會,106/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMEKAAA&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=CTD&fg=1,output/details/CTD/106/000066/AAAdkxAAHAAAMEKAAA.json,AAAdkxAAHAAAMEKAAA,CTD
臺灣橋頭地方法院,106法登他84,110,變更登記,財團法人高苑科技大學,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMEKAAJ&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000084&ef=CTD&fg=1,output/details/CTD/106/000084/AAAdkxAAHAAAMEKAAJ.json,AAAdkxAAHAAAMEKAAJ,CTD
臺灣橋頭地方法院,106法登他84,110,變更登記,財團法人高苑科技大學,106/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIBAAE&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000084&ef=CTD&fg=1,output/details/CTD/106/000084/AAAdkxAAHAAAMIBAAE.json,AAAdkxAAHAAAMIBAAE,CTD
臺灣橋頭地方法院,106法登他88,114,變更登記,財團法人高雄市私立淨覺社會福利基金會,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIFAAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000088&ef=CTD&fg=1,output/details/CTD/106/000088/AAAdkxAAHAAAMIFAAH.json,AAAdkxAAHAAAMIFAAH,CTD
臺灣橋頭地方法院,106法登他92,50,變更登記,財團法人高雄市私立愛心老人養護中心,106/06/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMHQAAK&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000092&ef=CTD&fg=1,output/details/CTD/106/000092/AAAdkxAAHAAAMHQAAK.json,AAAdkxAAHAAAMHQAAK,CTD
臺灣橋頭地方法院,106法登社11,111,設立登記,社團法人高雄市湖內劉姓二正公系宗親會,106/06/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIFAAI&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=CTD&fg=1,output/details/CTD/106/000011/AAAdkxAAHAAAMIFAAI.json,AAAdkxAAHAAAMIFAAI,CTD
臺灣橋頭地方法院,106法登他86,112,變更登記,財團法人高雄市私立義大國際高級中學,106/06/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJmAAA&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000086&ef=CTD&fg=1,output/details/CTD/106/000086/AAAdkxAAHAAAMJmAAA.json,AAAdkxAAHAAAMJmAAA,CTD
臺灣橋頭地方法院,106法登他87,113,變更登記,財團法人高雄高爾夫俱樂部,106/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIqAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CTD&fg=1,output/details/CTD/106/000087/AAAdkxAAHAAAMIqAAC.json,AAAdkxAAHAAAMIqAAC,CTD
臺灣橋頭地方法院,106法登他91,119,變更登記,社團法人台灣勞工權益關懷協會,106/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000091&ef=CTD&fg=1,output/details/CTD/106/000091/AAAdkxAAHAAAMIoAAC.json,AAAdkxAAHAAAMIoAAC,CTD
臺灣橋頭地方法院,106法登他93,120,變更登記,財團法人義守大學,106/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAG&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000093&ef=CTD&fg=1,output/details/CTD/106/000093/AAAdkxAAHAAAMIoAAG.json,AAAdkxAAHAAAMIoAAG,CTD
臺灣橋頭地方法院,106法登他94,121,變更登記,財團法人臺灣省高雄縣私立旗美高級商工職業學校,106/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAF&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000094&ef=CTD&fg=1,output/details/CTD/106/000094/AAAdkxAAHAAAMIoAAF.json,AAAdkxAAHAAAMIoAAF,CTD
臺灣橋頭地方法院,106法登他95,122,變更登記,社團法人高雄市楠梓區翠屏社區發展協會,106/07/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000095&ef=CTD&fg=1,output/details/CTD/106/000095/AAAdkxAAHAAAMIoAAH.json,AAAdkxAAHAAAMIoAAH,CTD
臺灣橋頭地方法院,106法登他96,123,變更登記,財團法人崇義文化教育基金會,106/07/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000096&ef=CTD&fg=1,output/details/CTD/106/000096/AAAdkxAAHAAAMIoAAI.json,AAAdkxAAHAAAMIoAAI,CTD
臺灣橋頭地方法院,106法登社12,117,設立登記,社團法人高雄市關懷新住民多元發展協會,106/07/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAE&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000012&ef=CTD&fg=1,output/details/CTD/106/000012/AAAdkxAAHAAAMIoAAE.json,AAAdkxAAHAAAMIoAAE,CTD
臺灣橋頭地方法院,106法登社13,118,設立登記,社團法人台灣康復輔具及照護技術交流協會,106/07/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIoAAD&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000013&ef=CTD&fg=1,output/details/CTD/106/000013/AAAdkxAAHAAAMIoAAD.json,AAAdkxAAHAAAMIoAAD,CTD
臺灣橋頭地方法院,106法登社11,111,設立登記,社團法人高雄市湖內劉姓二正公系宗親會,106/06/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ20AAC&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=CTD&fg=1,output/details/CTD/106/000011/AAAdkxAAHAAAJ20AAC.json,AAAdkxAAHAAAJ20AAC,CTD
臺灣橋頭地方法院,106法登他93,120,變更登記,財團法人義守大學,106/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJSAAD&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000093&ef=CTD&fg=1,output/details/CTD/106/000093/AAAdkxAAHAAAMJSAAD.json,AAAdkxAAHAAAMJSAAD,CTD
臺灣橋頭地方法院,106法登他95,122,變更登記,社團法人高雄市楠梓區翠屏社區發展協會,106/07/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJSAAE&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000095&ef=CTD&fg=1,output/details/CTD/106/000095/AAAdkxAAHAAAMJSAAE.json,AAAdkxAAHAAAMJSAAE,CTD
臺灣橋頭地方法院,106法登他97,124,變更登記,財團法人高雄市茄萣區薛氏宗祠文教基金會,106/07/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI7AAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CTD&fg=1,output/details/CTD/106/000097/AAAdkxAAHAAAMI7AAI.json,AAAdkxAAHAAAMI7AAI,CTD
臺灣橋頭地方法院,106法登社13,118,設立登記,社團法人台灣康復輔具及照護技術交流協會,106/07/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI7AAH&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000013&ef=CTD&fg=1,output/details/CTD/106/000013/AAAdkxAAHAAAMI7AAH.json,AAAdkxAAHAAAMI7AAH,CTD
臺灣橋頭地方法院,106法登他98,125,變更登記,社團法人高雄市仁武同心慈善會,106/07/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJLAAF&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000098&ef=CTD&fg=1,output/details/CTD/106/000098/AAAdkxAAHAAAMJLAAF.json,AAAdkxAAHAAAMJLAAF,CTD
臺灣橋頭地方法院,106法登他99,126,變更登記,社團法人高雄市大高雄生命線協會,106/07/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJLAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000099&ef=CTD&fg=1,output/details/CTD/106/000099/AAAdkxAAHAAAMJLAAC.json,AAAdkxAAHAAAMJLAAC,CTD
臺灣橋頭地方法院,106法登他100,127,變更登記,財團法人高雄市私立宏仁老人長期照顧中心（養護型）,106/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJLAAD&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000100&ef=CTD&fg=1,output/details/CTD/106/000100/AAAdkxAAHAAAMJLAAD.json,AAAdkxAAHAAAMJLAAD,CTD
臺灣橋頭地方法院,106法登他101,128,變更登記,社團法人高雄市阿蓮區崙港社區發展協會,106/07/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJLAAE&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000101&ef=CTD&fg=1,output/details/CTD/106/000101/AAAdkxAAHAAAMJLAAE.json,AAAdkxAAHAAAMJLAAE,CTD
臺灣橋頭地方法院,106法登他69,97,變更登記,社團法人高雄市社區深耕永續發展協會,106/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIeAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=CTD&fg=1,output/details/CTD/106/000069/AAAdkxAAHAAAMIeAAC.json,AAAdkxAAHAAAMIeAAC,CTD
臺灣橋頭地方法院,106法登他102,129,變更登記,財團法人高雄市立希恩之家,106/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI4AAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000102&ef=CTD&fg=1,output/details/CTD/106/000102/AAAdkxAAHAAAMI4AAC.json,AAAdkxAAHAAAMI4AAC,CTD
臺灣橋頭地方法院,106法登他102,129,變更登記,財團法人高雄市立希恩之家,106/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI4AAK&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000102&ef=CTD&fg=1,output/details/CTD/106/000102/AAAdkxAAHAAAMI4AAK.json,AAAdkxAAHAAAMI4AAK,CTD
臺灣橋頭地方法院,106法登他103,130,變更登記,財團法人壽山文化基金會,106/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI4AAL&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000103&ef=CTD&fg=1,output/details/CTD/106/000103/AAAdkxAAHAAAMI4AAL.json,AAAdkxAAHAAAMI4AAL,CTD
臺灣橋頭地方法院,106法登他63,89,變更登記,社團法人高雄市路竹華山環保志工協會,106/07/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAE&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=CTD&fg=1,output/details/CTD/106/000063/AAAdkxAAHAAAMI2AAE.json,AAAdkxAAHAAAMI2AAE,CTD
臺灣橋頭地方法院,106法登他92,50,變更登記,財團法人高雄市私立愛心老人養護中心,106/07/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAB&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000092&ef=CTD&fg=1,output/details/CTD/106/000092/AAAdkxAAHAAAMI2AAB.json,AAAdkxAAHAAAMI2AAB,CTD
臺灣橋頭地方法院,106法登他97,124,變更登記,財團法人高雄市茄萣區薛氏宗祠文教基金會,106/07/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CTD&fg=1,output/details/CTD/106/000097/AAAdkxAAHAAAMI2AAI.json,AAAdkxAAHAAAMI2AAI,CTD
臺灣橋頭地方法院,106法登他104,27,變更登記,財團法人高雄市橋頭區福智寺,106/07/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAJ&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000104&ef=CTD&fg=1,output/details/CTD/106/000104/AAAdkxAAHAAAMI2AAJ.json,AAAdkxAAHAAAMI2AAJ,CTD
臺灣橋頭地方法院,106法登他105,7,變更登記,社團法人高雄市愛種樹協會,106/07/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAD&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000105&ef=CTD&fg=1,output/details/CTD/106/000105/AAAdkxAAHAAAMI2AAD.json,AAAdkxAAHAAAMI2AAD,CTD
臺灣橋頭地方法院,106法登他106,16,變更登記,醫療財團法人正德癌症醫療基金會,106/07/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000106&ef=CTD&fg=1,output/details/CTD/106/000106/AAAdkxAAHAAAMI2AAH.json,AAAdkxAAHAAAMI2AAH,CTD
臺灣橋頭地方法院,106法登他107,25,變更登記,社團法人高雄市長期照顧專業協會,106/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJGAAA&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CTD&fg=1,output/details/CTD/106/000107/AAAdkxAAHAAAMJGAAA.json,AAAdkxAAHAAAMJGAAA,CTD
臺灣橋頭地方法院,106法登他108,79,變更登記,財團法人高雄市晉禾社會福利慈善事業基金會,106/07/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAF&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000108&ef=CTD&fg=1,output/details/CTD/106/000108/AAAdkxAAHAAAMI2AAF.json,AAAdkxAAHAAAMI2AAF,CTD
臺灣橋頭地方法院,106法登他109,58,變更登記,財團法人高雄市私立合信興老人養護中心,106/07/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAG&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000109&ef=CTD&fg=1,output/details/CTD/106/000109/AAAdkxAAHAAAMI2AAG.json,AAAdkxAAHAAAMI2AAG,CTD
臺灣橋頭地方法院,106法登他110,57,變更登記,財團法人高雄市洪元明社會福利慈善事業基金會,106/07/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMJGAAJ&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000110&ef=CTD&fg=1,output/details/CTD/106/000110/AAAdkxAAHAAAMJGAAJ.json,AAAdkxAAHAAAMJGAAJ,CTD
臺灣橋頭地方法院,106法登社14,131,設立登記,社團法人高雄市月嫂協會,106/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAC&bc=106&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000014&ef=CTD&fg=1,output/details/CTD/106/000014/AAAdkxAAHAAAMI2AAC.json,AAAdkxAAHAAAMI2AAC,CTD
臺灣橋頭地方法院,106法登他66,94,變更登記,財團法人高雄市立兆湘國民小學教育發展基金會,106/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI2AAA&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=CTD&fg=1,output/details/CTD/106/000066/AAAdkxAAHAAAMI2AAA.json,AAAdkxAAHAAAMI2AAA,CTD
臺灣橋頭地方法院,106法登財2,132,設立登記,財團法人高雄市一貫道天一基金會,106/08/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI7AAK&bc=106&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=CTD&fg=1,output/details/CTD/106/000002/AAAdkxAAHAAAMI7AAK.json,AAAdkxAAHAAAMI7AAK,CTD
臺灣橋頭地方法院,106法登他107,25,變更登記,社團法人高雄市長期照顧專業協會,106/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMI7AAG&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CTD&fg=1,output/details/CTD/106/000107/AAAdkxAAHAAAMI7AAG.json,AAAdkxAAHAAAMI7AAG,CTD
